record_uid,lead_id,listing_id,lead_channel_key,buyer_intent,qualified_flag,lead_status,budget_band,lead_timestamp,_gold_created_at,_gold_schema_version
LEAD-PHY-0049265,LED-00049265,LST-0020012,4,Exploratory,false,closed_unqualified,50L-1Cr,2026-02-28T04:10:13.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049266,LED-00049266,LST-0035737,6,Medium,true,qualified,50L-1Cr,2025-05-20T07:40:04.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049267,LED-00049267,LST-0023219,4,High,true,site_visit,2Cr-5Cr,2025-08-01T10:22:18.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049268,LED-00049268,LST-0039884,3,Exploratory,false,new,2Cr-5Cr,2026-06-18T10:26:54.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049269,LED-00049269,LST-0014479,4,Exploratory,true,site_visit,2Cr-5Cr,2024-12-17T14:21:56.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049270,LED-00049270,LST-0016195,4,Medium,false,new,Under 50L,2025-05-21T11:16:29.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049271,LED-00049271,LST-0002395,4,Medium,true,negotiation,1Cr-2Cr,2024-06-20T22:15:57.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049272,LED-00049272,LST-0037500,4,High,false,new,50L-1Cr,2026-03-02T09:22:32.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049273,LED-00049273,LST-0028983,4,Medium,true,qualified,50L-1Cr,2025-10-07T09:29:43.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049274,LED-00049274,LST-0021435,4,Exploratory,false,new,50L-1Cr,2025-09-30T21:35:44.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049275,LED-00049275,LST-0036826,4,Exploratory,false,new,50L-1Cr,2026-05-20T02:09:37.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049276,LED-00049276,LST-0024176,2,High,true,negotiation,1Cr-2Cr,2026-03-23T23:43:20.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049277,LED-00049277,LST-0031033,1,High,true,site_visit,2Cr-5Cr,2026-05-17T04:00:54.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049278,LED-00049278,LST-0021462,1,Medium,false,new,50L-1Cr,2026-03-06T05:05:39.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049279,LED-00049279,LST-0032019,2,Medium,true,qualified,Under 50L,2026-04-10T22:24:46.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049280,LED-00049280,LST-0012236,3,Medium,true,negotiation,1Cr-2Cr,2025-10-31T02:22:27.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049281,LED-00049281,LST-0027470,2,Medium,false,new,50L-1Cr,2026-06-29T03:29:42.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049282,LED-00049282,LST-0014394,4,High,true,qualified,Under 50L,2025-10-14T20:35:14.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049283,LED-00049283,LST-0030141,1,Exploratory,true,qualified,2Cr-5Cr,2024-11-07T11:48:37.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049284,LED-00049284,LST-0026965,4,Medium,true,qualified,2Cr-5Cr,2025-10-24T13:25:51.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049285,LED-00049285,LST-0015793,4,High,true,negotiation,50L-1Cr,2025-10-11T12:52:19.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049286,LED-00049286,LST-0012380,3,Exploratory,false,new,2Cr-5Cr,2026-04-01T18:18:36.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049287,LED-00049287,LST-0037996,4,Medium,true,site_visit,2Cr-5Cr,2025-07-18T04:17:33.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049288,LED-00049288,LST-0034128,1,High,false,contacted,2Cr-5Cr,2024-09-09T19:59:01.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049289,LED-00049289,LST-0037315,4,Exploratory,true,negotiation,2Cr-5Cr,2025-12-20T16:35:23.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049290,LED-00049290,LST-0009211,1,Exploratory,true,site_visit,1Cr-2Cr,2025-04-24T23:21:36.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049291,LED-00049291,LST-0020135,1,Exploratory,false,new,50L-1Cr,2025-02-08T02:07:09.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049292,LED-00049292,LST-0032008,6,Medium,false,closed_unqualified,1Cr-2Cr,2024-05-08T19:21:45.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049293,LED-00049293,LST-0003700,3,High,true,negotiation,2Cr-5Cr,2026-06-19T03:05:27.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049294,LED-00049294,LST-0035876,4,Medium,true,negotiation,1Cr-2Cr,2026-01-12T01:02:54.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049295,LED-00049295,LST-0012203,1,Medium,false,new,Under 50L,2025-01-20T13:09:59.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049296,LED-00049296,LST-0031144,2,Medium,true,qualified,1Cr-2Cr,2024-12-11T09:17:53.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049297,LED-00049297,LST-0017077,4,Medium,false,new,2Cr-5Cr,2026-01-21T12:08:28.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049298,LED-00049298,LST-0026463,2,Exploratory,false,new,2Cr-5Cr,2026-05-09T23:12:32.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049299,LED-00049299,LST-0017583,4,Exploratory,false,new,2Cr-5Cr,2024-10-08T23:17:10.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049300,LED-00049300,LST-0037797,3,Medium,true,qualified,Under 50L,2025-03-13T15:17:45.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049301,LED-00049301,LST-0007956,3,Exploratory,true,site_visit,1Cr-2Cr,2025-04-03T09:22:36.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049302,LED-00049302,LST-0010458,2,Medium,false,new,Under 50L,2025-07-30T23:06:08.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049303,LED-00049303,LST-0025856,1,Medium,true,qualified,50L-1Cr,2026-06-02T00:26:49.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049304,LED-00049304,LST-0025136,4,High,false,contacted,5Cr+,2025-11-25T12:19:14.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049305,LED-00049305,LST-0000141,1,Exploratory,false,contacted,1Cr-2Cr,2025-05-26T11:45:28.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049306,LED-00049306,LST-0032060,4,Medium,true,negotiation,50L-1Cr,2024-12-13T17:15:29.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049307,LED-00049307,LST-0035501,1,Exploratory,true,negotiation,Under 50L,2025-12-03T10:39:14.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049308,LED-00049308,LST-0008250,1,High,true,site_visit,1Cr-2Cr,2026-06-11T16:25:52.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049309,LED-00049309,LST-0034760,4,High,true,qualified,1Cr-2Cr,2024-09-01T22:28:33.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049311,LED-00049311,LST-0010385,2,Medium,false,new,Under 50L,2026-02-24T06:14:54.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049312,LED-00049312,LST-0010919,4,Medium,false,contacted,50L-1Cr,2026-02-12T22:27:56.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049313,LED-00049313,LST-0035358,3,Exploratory,false,new,5Cr+,2026-05-22T01:17:03.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049314,LED-00049314,LST-0003923,2,Medium,false,new,2Cr-5Cr,2026-05-08T16:57:20.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049315,LED-00049315,LST-0016045,4,Medium,false,closed_unqualified,1Cr-2Cr,2025-12-03T15:17:32.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049316,LED-00049316,LST-0019381,2,Exploratory,false,contacted,Under 50L,2026-05-28T06:34:15.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049317,LED-00049317,LST-0030672,1,Medium,false,contacted,1Cr-2Cr,2026-03-03T22:43:19.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049318,LED-00049318,LST-0014907,1,Exploratory,true,negotiation,50L-1Cr,2026-04-06T21:21:01.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049319,LED-00049319,LST-0039837,3,High,false,new,Under 50L,2026-02-20T18:22:23.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049320,LED-00049320,LST-0011769,1,High,true,negotiation,50L-1Cr,2026-04-26T09:41:15.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049321,LED-00049321,LST-0022473,4,High,true,qualified,Under 50L,2025-08-05T01:02:04.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049322,LED-00049322,LST-0006624,3,High,true,site_visit,1Cr-2Cr,2026-06-21T06:04:32.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049323,LED-00049323,LST-0021775,4,Exploratory,false,closed_unqualified,1Cr-2Cr,2026-03-21T03:57:00.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049324,LED-00049324,LST-0015042,4,Medium,true,negotiation,50L-1Cr,2026-06-09T09:09:55.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049325,LED-00049325,LST-0031001,3,Medium,false,new,1Cr-2Cr,2025-08-09T17:27:11.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049326,LED-00049326,LST-0034751,4,Exploratory,false,new,1Cr-2Cr,2026-04-29T19:15:35.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049327,LED-00049327,LST-0032000,1,Medium,true,negotiation,50L-1Cr,2025-09-24T19:14:46.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049328,LED-00049328,LST-0018086,4,High,true,qualified,5Cr+,2025-12-11T20:26:43.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049329,LED-00049329,LST-0003879,6,Exploratory,false,contacted,1Cr-2Cr,2025-11-11T20:23:31.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049330,LED-00049330,LST-0039455,4,Exploratory,true,negotiation,Under 50L,2025-11-16T15:04:34.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049331,LED-00049331,LST-0020808,4,Exploratory,true,site_visit,1Cr-2Cr,2026-05-19T02:47:19.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049332,LED-00049332,LST-0034981,4,High,false,closed_unqualified,1Cr-2Cr,2025-07-12T11:26:34.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049333,LED-00049333,LST-0023730,4,Medium,false,new,50L-1Cr,2024-12-09T13:30:10.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049334,LED-00049334,LST-0020815,4,High,false,contacted,Under 50L,2026-05-30T13:19:08.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049335,LED-00049335,LST-0013640,3,Exploratory,false,new,2Cr-5Cr,2024-10-13T06:32:29.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049336,LED-00049336,LST-0035094,3,High,false,new,1Cr-2Cr,2025-04-25T09:43:49.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049337,LED-00049337,LST-0029536,1,Medium,false,contacted,1Cr-2Cr,2025-11-12T10:59:24.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049338,LED-00049338,LST-0022720,4,Exploratory,true,site_visit,2Cr-5Cr,2026-04-27T04:02:34.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049339,LED-00049339,LST-0038884,2,Exploratory,false,new,1Cr-2Cr,2026-06-08T21:21:10.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049340,LED-00049340,LST-0008212,2,Exploratory,true,site_visit,50L-1Cr,2025-10-20T18:53:13.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049341,LED-00049341,LST-0039067,2,Medium,true,qualified,50L-1Cr,2026-02-25T02:51:29.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049342,LED-00049342,LST-0024978,2,High,false,new,50L-1Cr,2025-10-13T16:08:05.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049343,LED-00049343,LST-0011196,4,Medium,true,negotiation,50L-1Cr,2025-05-18T22:19:15.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049344,LED-00049344,LST-0017743,3,High,true,qualified,Under 50L,2026-05-18T00:00:51.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049345,LED-00049345,LST-0007029,1,Medium,false,new,50L-1Cr,2026-02-21T11:42:36.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049347,LED-00049347,LST-0024312,1,High,true,site_visit,5Cr+,2026-02-02T01:45:13.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049348,LED-00049348,LST-0039752,1,High,true,negotiation,1Cr-2Cr,2026-04-13T19:53:04.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049349,LED-00049349,LST-0033292,4,High,false,new,1Cr-2Cr,2025-09-16T15:27:56.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049350,LED-00049350,LST-0024365,1,Medium,false,new,Under 50L,2026-01-27T13:07:34.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049351,LED-00049351,LST-0026903,4,Medium,false,contacted,50L-1Cr,2025-12-16T02:52:51.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049352,LED-00049352,LST-0037737,1,Exploratory,true,qualified,2Cr-5Cr,2025-02-17T08:29:04.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049353,LED-00049353,LST-0029338,1,Exploratory,true,qualified,50L-1Cr,2025-05-23T23:55:59.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049354,LED-00049354,LST-0002344,4,Medium,false,new,50L-1Cr,2024-09-27T05:00:19.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049355,LED-00049355,LST-0036318,1,Medium,false,contacted,50L-1Cr,2026-01-30T00:20:59.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049356,LED-00049356,LST-0038457,1,Medium,false,contacted,Under 50L,2025-10-26T02:56:49.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049357,LED-00049357,LST-0021559,2,Medium,false,new,1Cr-2Cr,2026-06-07T14:59:12.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049358,LED-00049358,LST-0030857,2,High,false,new,5Cr+,2025-03-05T12:18:58.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049359,LED-00049359,LST-0031912,3,Medium,true,qualified,Under 50L,2026-06-17T12:48:55.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049360,LED-00049360,LST-0029779,4,High,true,qualified,Under 50L,2025-09-11T13:25:06.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049361,LED-00049361,LST-0006815,4,Exploratory,true,site_visit,50L-1Cr,2025-02-06T10:01:33.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049362,LED-00049362,LST-0033802,3,Medium,true,qualified,1Cr-2Cr,2026-05-16T10:07:44.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049363,LED-00049363,LST-0008493,3,High,true,qualified,Under 50L,2026-01-25T05:56:55.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049364,LED-00049364,LST-0032422,2,Medium,false,new,Under 50L,2024-07-25T20:40:25.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049365,LED-00049365,LST-0007586,1,Exploratory,true,qualified,50L-1Cr,2025-04-11T04:37:06.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049366,LED-00049366,LST-0011033,2,Medium,false,new,50L-1Cr,2026-04-10T18:47:50.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049367,LED-00049367,LST-0015633,2,Medium,false,contacted,1Cr-2Cr,2025-11-06T01:49:56.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049368,LED-00049368,LST-0012422,6,Medium,true,site_visit,Under 50L,2026-01-20T04:30:09.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049369,LED-00049369,LST-0017655,4,Exploratory,false,contacted,2Cr-5Cr,2025-06-02T02:25:07.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049370,LED-00049370,LST-0010745,6,Medium,true,qualified,1Cr-2Cr,2025-03-17T08:13:46.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049371,LED-00049371,LST-0002760,6,Medium,true,site_visit,50L-1Cr,2025-01-23T03:58:26.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049372,LED-00049372,LST-0005621,6,Medium,false,contacted,1Cr-2Cr,2025-12-11T03:45:39.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049373,LED-00049373,LST-0016556,1,Medium,false,new,1Cr-2Cr,2024-07-08T10:21:09.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049374,LED-00049374,LST-0001315,2,Medium,false,contacted,50L-1Cr,2026-01-17T22:42:59.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049375,LED-00049375,LST-0019685,4,Medium,false,new,50L-1Cr,2026-02-10T12:14:47.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049376,LED-00049376,LST-0004090,2,Medium,true,negotiation,Under 50L,2026-01-29T03:29:31.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049377,LED-00049377,LST-0000649,4,High,true,negotiation,2Cr-5Cr,2025-07-13T09:35:05.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049378,LED-00049378,LST-0036911,2,Medium,true,qualified,5Cr+,2026-03-19T14:50:52.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049379,LED-00049379,LST-0003351,4,Medium,true,qualified,1Cr-2Cr,2026-01-27T19:46:16.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049380,LED-00049380,LST-0035211,1,Exploratory,true,qualified,50L-1Cr,2025-11-13T03:05:01.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049381,LED-00049381,LST-0005972,4,Medium,true,site_visit,50L-1Cr,2026-04-10T03:15:01.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049382,LED-00049382,LST-0026171,4,Medium,true,site_visit,50L-1Cr,2025-11-12T18:07:33.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049383,LED-00049383,LST-0026299,4,Medium,false,new,5Cr+,2026-06-26T19:03:34.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049384,LED-00049384,LST-0027231,2,Medium,true,negotiation,50L-1Cr,2025-06-01T13:30:11.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049385,LED-00049385,LST-0034759,2,High,true,site_visit,50L-1Cr,2026-04-30T00:35:54.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049386,LED-00049386,LST-0019671,4,Medium,false,contacted,5Cr+,2026-01-13T12:07:04.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049387,LED-00049387,LST-0027609,3,Medium,true,negotiation,50L-1Cr,2026-05-08T04:48:54.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049388,LED-00049388,LST-0026936,1,Exploratory,false,contacted,Under 50L,2026-02-04T18:27:13.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049389,LED-00049389,LST-0002427,1,Exploratory,true,site_visit,Under 50L,2025-12-22T18:26:39.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049390,LED-00049390,LST-0024416,4,Medium,false,new,Under 50L,2026-04-07T03:48:42.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049391,LED-00049391,LST-0012070,1,High,false,new,2Cr-5Cr,2026-01-16T17:15:46.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049392,LED-00049392,LST-0002396,4,Medium,true,qualified,2Cr-5Cr,2026-03-02T03:33:15.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049393,LED-00049393,LST-0026300,1,High,false,new,Under 50L,2026-02-16T20:41:47.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049394,LED-00049394,LST-0011948,3,Exploratory,false,closed_unqualified,1Cr-2Cr,2025-12-29T06:01:20.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049395,LED-00049395,LST-0005550,4,Exploratory,false,new,Under 50L,2025-02-27T05:45:56.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049396,LED-00049396,LST-0004825,4,Medium,false,new,50L-1Cr,2025-07-18T05:23:19.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049397,LED-00049397,LST-0012022,4,High,false,new,2Cr-5Cr,2025-11-17T16:02:08.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049398,LED-00049398,LST-0000041,6,Medium,true,site_visit,2Cr-5Cr,2025-11-28T23:12:04.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049399,LED-00049399,LST-0002146,4,Medium,false,new,2Cr-5Cr,2024-08-25T20:04:27.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049400,LED-00049400,LST-0030982,5,Exploratory,true,negotiation,2Cr-5Cr,2024-06-29T21:57:53.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049401,LED-00049401,LST-0019345,4,Medium,false,contacted,1Cr-2Cr,2025-08-08T05:32:58.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049402,LED-00049402,LST-0006466,3,Exploratory,false,new,50L-1Cr,2025-11-11T12:26:15.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049403,LED-00049403,LST-0001785,4,Medium,true,negotiation,Under 50L,2026-03-29T10:27:27.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049404,LED-00049404,LST-0037583,4,Medium,true,negotiation,1Cr-2Cr,2025-01-04T06:07:26.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049405,LED-00049405,LST-0029916,4,High,true,site_visit,1Cr-2Cr,2025-09-04T06:15:12.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049406,LED-00049406,LST-0019757,4,Medium,true,qualified,50L-1Cr,2025-03-26T00:11:12.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049407,LED-00049407,LST-0020397,1,Exploratory,false,new,1Cr-2Cr,2026-04-15T10:07:10.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049408,LED-00049408,LST-0008664,4,High,true,qualified,2Cr-5Cr,2025-10-02T04:56:07.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049409,LED-00049409,LST-0031087,4,Medium,false,new,Under 50L,2024-09-13T20:39:29.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049410,LED-00049410,LST-0004592,6,Medium,false,closed_unqualified,Under 50L,2026-01-05T11:42:46.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049411,LED-00049411,LST-0001978,4,Medium,false,closed_unqualified,1Cr-2Cr,2026-05-17T13:11:39.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049412,LED-00049412,LST-0000461,3,Exploratory,false,new,50L-1Cr,2025-07-05T08:07:54.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049414,LED-00049414,LST-0006478,4,High,true,qualified,5Cr+,2026-03-05T13:41:37.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049415,LED-00049415,LST-0004212,2,Exploratory,false,new,Under 50L,2025-08-13T11:16:38.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0049416,LED-00049416,LST-0031633,1,High,false,new,5Cr+,2026-06-01T00:16:19.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
