record_uid,listing_id,locality_id,broker_id,property_key,price_band_key,listing_status,asking_price_inr,built_up_area_sqft,price_per_sqft,calculated_price_per_sqft,price_per_sqft_variance,listing_created_date,completion_date,last_updated_timestamp,is_completed,is_chronology_valid,actual_days_on_market,days_since_last_update,days_on_market_status_aware,_gold_created_at,_gold_schema_version
LISTING-PHY-0028209,LST-0028209,LOC-045,BRK-0159,7,1,active,2948440,440,6701,6701,0,2024-11-22,,2024-12-29T05:19:41.000Z,false,,,586,664,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028221,LST-0028221,LOC-047,BRK-0076,2,3,expired,19833597,1743,11379,11379,0,2024-03-15,,2024-07-02T04:10:19.000Z,false,,,766,916,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028227,LST-0028227,LOC-023,BRK-0107,1,4,active,31213725,2127,14675,14675,0,2025-07-02,,2025-10-07T17:20:31.000Z,false,,,304,442,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028236,LST-0028236,LOC-072,BRK-0063,2,3,rented,14861553,931,15963,15963,0,2024-04-08,2024-06-21,2024-06-28T04:37:14.000Z,true,true,74,770,74,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028237,LST-0028237,LOC-076,BRK-0277,1,4,active,30747744,1928,15948,15948,0,2024-11-29,,2024-12-25T21:59:11.000Z,false,,,590,657,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028241,LST-0028241,LOC-015,BRK-0226,2,3,active,15221563,1249,12187,12187,0,2024-04-29,,2024-07-16T02:59:51.000Z,false,,,752,871,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028249,LST-0028249,LOC-023,BRK-0270,8,1,active,4965921,527,9423,9423,0,2025-01-19,,2025-03-12T08:45:44.000Z,false,,,513,606,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028250,LST-0028250,LOC-042,BRK-0059,3,2,active,9087690,1545,5882,5882,0,2024-07-02,,2024-07-07T16:29:18.000Z,false,,,761,807,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028261,LST-0028261,LOC-056,BRK-0171,2,3,sold,18984200,920,20635,20635,0,2026-02-24,2026-06-30,2026-06-30T00:00:00.000Z,true,true,126,38,126,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028262,LST-0028262,LOC-005,BRK-0267,14,4,paused,22012627,3407,6461,6461,0,2025-11-27,,2025-12-09T11:22:59.000Z,false,,,241,294,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028267,LST-0028267,LOC-044,BRK-0010,1,4,sold,20636514,1193,17298,17298,0,2024-12-04,2025-05-16,2025-04-05T01:37:18.000Z,true,true,163,489,163,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028276,LST-0028276,LOC-035,BRK-0231,2,3,active,17939376,1443,12432,12432,0,2025-09-14,,2025-12-03T15:19:33.000Z,false,,,247,368,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028277,LST-0028277,LOC-008,BRK-0267,2,4,expired,22437608,1402,16004,16004,0,2025-12-16,,2026-04-03T23:58:31.000Z,false,,,126,275,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028281,LST-0028281,LOC-020,BRK-0263,8,3,active,11654860,581,20060,20060,0,2024-10-26,,2024-12-01T03:20:17.000Z,false,,,614,691,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028285,LST-0028285,LOC-028,BRK-0272,3,2,withdrawn,8994321,567,15863,15863,0,2025-08-09,,2025-12-18T04:56:24.000Z,false,,,232,404,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028291,LST-0028291,LOC-022,BRK-0047,15,3,active,12384252,1644,7533,7533,0,2024-05-16,,2024-07-20T06:02:16.000Z,false,,,748,854,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028292,LST-0028292,LOC-068,BRK-0175,1,4,active,35788710,2154,16615,16615,0,2026-02-19,,2026-03-26T08:43:01.000Z,false,,,134,210,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028300,LST-0028300,LOC-029,BRK-0284,2,2,sold,6802588,1388,4901,4901,0,2024-04-07,2024-09-03,2024-05-27T09:25:42.000Z,true,true,149,802,149,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028302,LST-0028302,LOC-024,BRK-0256,1,4,sold,35480130,1605,22106,22106,0,2025-02-10,2025-03-04,2025-04-08T08:55:28.000Z,true,true,22,486,22,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028306,LST-0028306,LOC-040,BRK-0070,2,3,paused,14294995,715,19993,19993,0,2024-01-19,,2024-05-21T22:38:04.000Z,false,,,808,972,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028311,LST-0028311,LOC-075,BRK-0123,3,3,withdrawn,18072418,1526,11843,11843,0,2026-02-22,,2026-05-01T11:34:08.000Z,false,,,98,207,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028312,LST-0028312,LOC-012,BRK-0168,5,4,active,30736090,1790,17171,17171,0,2024-04-01,,2024-06-14T12:42:58.000Z,false,,,784,899,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028316,LST-0028316,LOC-019,BRK-0150,3,3,active,16902552,1212,13946,13946,0,2025-06-27,,2025-10-19T06:10:30.000Z,false,,,292,447,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028317,LST-0028317,LOC-013,BRK-0120,15,4,active,20701500,5595,3700,3700,0,2025-02-06,,2025-04-24T02:45:16.000Z,false,,,470,588,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028320,LST-0028320,LOC-047,BRK-0296,1,2,active,9782232,1182,8276,8276,0,2024-10-10,,2024-11-08T00:12:15.000Z,false,,,637,707,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028321,LST-0028321,LOC-070,BRK-0168,2,3,sold,14351980,1670,8594,8594,0,2025-10-02,2025-11-22,2026-01-17T13:05:04.000Z,true,true,51,202,51,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028327,LST-0028327,LOC-071,BRK-0300,1,4,sold,32582458,2477,13154,13154,0,2026-02-16,2026-06-15,2026-03-31T04:47:01.000Z,true,true,119,129,119,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028330,LST-0028330,LOC-043,BRK-0298,2,2,active,8040087,759,10593,10593,0,2024-12-10,,2024-12-16T12:34:18.000Z,false,,,599,646,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028335,LST-0028335,LOC-002,BRK-0022,13,2,active,5833560,692,8430,8430,0,2026-01-22,,2026-03-30T20:32:54.000Z,false,,,130,238,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028342,LST-0028342,LOC-071,BRK-0247,2,4,active,23072526,1951,11826,11826,0,2024-11-08,,2025-02-19T17:57:42.000Z,false,,,534,678,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028348,LST-0028348,LOC-052,BRK-0063,15,5,active,53585448,2732,19614,19614,0,2024-05-05,,2024-06-19T15:02:10.000Z,false,,,779,865,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028355,LST-0028355,LOC-013,BRK-0122,2,2,sold,7198956,1307,5508,5508,0,2026-01-12,2026-05-20,2026-02-07T23:25:11.000Z,true,true,128,181,128,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028361,LST-0028361,LOC-068,BRK-0100,1,3,active,16904944,1192,14182,14182,0,2026-02-06,,2026-05-06T04:20:27.000Z,false,,,93,223,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028370,LST-0028370,LOC-036,BRK-0122,8,2,active,9248712,636,14542,14542,0,2024-02-12,,2024-02-21T06:58:15.000Z,false,,,898,948,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028376,LST-0028376,LOC-021,BRK-0167,2,3,active,10233860,1820,5623,5623,0,2025-04-03,,2025-04-08T12:55:06.000Z,false,,,486,532,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028377,LST-0028377,LOC-068,BRK-0261,2,4,active,36224130,2022,17915,17915,0,2024-10-20,,2024-10-20T15:50:29.000Z,false,,,656,697,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028390,LST-0028390,LOC-045,BRK-0314,2,2,active,9163763,1589,5767,5767,0,2024-01-12,,2024-01-27T23:22:39.000Z,false,,,923,979,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028392,LST-0028392,LOC-060,BRK-0229,3,4,paused,32362610,1610,20101,20101,0,2025-05-04,,2025-05-13T16:02:33.000Z,false,,,451,501,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028401,LST-0028401,LOC-056,BRK-0127,3,3,active,14666800,991,14800,14800,0,2025-12-18,,2026-01-20T12:13:53.000Z,false,,,199,273,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028402,LST-0028402,LOC-008,BRK-0320,2,4,active,29502715,1537,19195,19195,0,2025-05-12,,2025-09-01T11:28:53.000Z,false,,,340,493,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028404,LST-0028404,LOC-065,BRK-0227,9,1,sold,2333325,587,3975,3975,0,2024-03-30,2024-07-18,2024-05-21T16:46:28.000Z,true,true,110,808,110,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028410,LST-0028410,LOC-005,BRK-0059,2,2,sold,7457736,1353,5512,5512,0,2025-10-16,2026-02-10,2026-01-01T19:45:15.000Z,true,true,117,218,117,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028411,LST-0028411,LOC-039,BRK-0198,1,3,active,11076828,978,11326,11326,0,2025-08-09,,2025-12-23T17:22:20.000Z,false,,,227,404,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028412,LST-0028412,LOC-071,BRK-0291,15,4,expired,34925072,2822,12376,12376,0,2025-06-06,,2025-09-08T17:50:47.000Z,false,,,333,468,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028416,LST-0028416,LOC-014,BRK-0013,2,3,active,10113012,1323,7644,7644,0,2025-10-14,,2025-12-11T00:52:20.000Z,false,,,239,338,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028427,LST-0028427,LOC-052,BRK-0013,1,4,active,27127035,1599,16965,16965,0,2024-07-07,,2024-08-06T20:21:13.000Z,false,,,731,802,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028431,LST-0028431,LOC-045,BRK-0271,3,3,sold,10113732,1497,6756,6756,0,2024-01-13,2024-03-08,2024-04-29T11:58:03.000Z,true,true,55,830,55,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028436,LST-0028436,LOC-025,BRK-0078,3,3,paused,10125640,1720,5887,5887,0,2024-09-03,,2024-12-16T22:43:33.000Z,false,,,599,744,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028452,LST-0028452,LOC-052,BRK-0113,2,4,active,26029182,1362,19111,19111,0,2025-09-29,,2025-11-28T00:47:05.000Z,false,,,252,353,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028455,LST-0028455,LOC-002,BRK-0125,3,2,rented,6497316,798,8142,8142,0,2026-01-16,2026-02-27,2026-03-13T18:03:59.000Z,true,true,42,147,42,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028462,LST-0028462,LOC-048,BRK-0285,14,4,active,46792135,2483,18845,18845,0,2024-02-01,,2024-03-11T10:52:38.000Z,false,,,879,959,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028465,LST-0028465,LOC-026,BRK-0233,2,2,sold,9365860,2012,4655,4655,0,2026-01-26,2026-05-25,2026-03-26T09:06:39.000Z,true,true,119,134,119,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028466,LST-0028466,LOC-047,BRK-0316,2,3,active,19119373,2023,9451,9451,0,2025-08-11,,2025-12-23T23:48:37.000Z,false,,,227,402,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028470,LST-0028470,LOC-077,BRK-0081,2,2,rented,8405722,1913,4394,4394,0,2025-12-19,2026-06-25,2026-04-21T03:15:49.000Z,true,true,188,108,188,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028471,LST-0028471,LOC-019,BRK-0254,2,3,active,19751424,1536,12859,12859,0,2025-10-10,,2025-10-26T11:33:44.000Z,false,,,285,342,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028482,LST-0028482,LOC-056,BRK-0156,3,4,sold,33671352,1716,19622,19622,0,2025-08-28,2025-09-14,2025-11-10T12:53:18.000Z,true,true,17,270,17,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028485,LST-0028485,LOC-014,BRK-0259,1,2,expired,5915316,902,6558,6558,0,2024-01-21,,2024-01-26T08:21:59.000Z,false,,,924,970,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028493,LST-0028493,LOC-040,BRK-0280,6,5,active,61254512,3379,18128,18128,0,2025-02-01,,2025-03-12T23:41:23.000Z,false,,,513,593,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028495,LST-0028495,LOC-054,BRK-0117,1,2,active,6430152,904,7113,7113,0,2026-02-20,,2026-06-17T16:06:06.000Z,false,,,51,209,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028496,LST-0028496,LOC-071,BRK-0176,2,3,sold,13775117,1751,7867,7867,0,2025-03-26,2025-05-20,2025-04-26T12:42:28.000Z,true,true,55,468,55,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028500,LST-0028500,LOC-022,BRK-0296,8,2,active,5382026,653,8242,8242,0,2025-12-04,,2026-04-07T04:08:20.000Z,false,,,122,287,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028501,LST-0028501,LOC-057,BRK-0001,14,3,active,14984955,3233,4635,4635,0,2024-09-15,,2024-12-06T12:50:10.000Z,false,,,609,732,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028502,LST-0028502,LOC-079,BRK-0028,15,4,active,35003520,3090,11328,11328,0,2024-11-29,,2025-03-21T19:52:23.000Z,false,,,504,657,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028507,LST-0028507,LOC-079,BRK-0153,6,4,active,26727840,2421,11040,11040,0,2024-01-18,,2024-02-16T18:58:24.000Z,false,,,903,973,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028512,LST-0028512,LOC-071,BRK-0262,2,4,rented,25910037,1849,14013,14013,0,2024-04-26,2024-09-11,2024-06-19T17:55:49.000Z,true,true,138,779,138,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028515,LST-0028515,LOC-028,BRK-0272,9,2,sold,9414304,536,17564,17564,0,2024-06-17,2024-11-04,2024-09-23T05:40:34.000Z,true,true,140,683,140,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028521,LST-0028521,LOC-067,BRK-0180,1,3,sold,17829600,1725,10336,10336,0,2024-05-27,2024-12-07,2024-09-20T06:49:36.000Z,true,true,194,686,194,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028530,LST-0028530,LOC-004,BRK-0136,7,2,active,9376020,388,24165,24165,0,2024-04-29,,2024-05-11T18:55:17.000Z,false,,,818,871,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028540,LST-0028540,LOC-025,BRK-0102,2,2,sold,7023750,1250,5619,5619,0,2025-04-12,2025-07-05,2025-05-02T09:28:51.000Z,true,true,84,462,84,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028545,LST-0028545,LOC-002,BRK-0064,2,2,active,6221180,740,8407,8407,0,2025-07-07,,2025-10-10T11:38:22.000Z,false,,,301,437,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028561,LST-0028561,LOC-063,BRK-0272,2,3,withdrawn,16761738,1346,12453,12453,0,2025-04-07,,2025-06-24T14:20:32.000Z,false,,,409,528,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028576,LST-0028576,LOC-027,BRK-0167,2,3,active,13123276,1132,11593,11593,0,2024-04-28,,2024-09-14T22:00:12.000Z,false,,,692,872,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028577,LST-0028577,LOC-075,BRK-0172,6,4,sold,36099736,2734,13204,13204,0,2025-12-11,2026-06-09,2026-05-01T01:40:43.000Z,true,true,180,98,180,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028592,LST-0028592,LOC-044,BRK-0275,14,4,paused,24577720,1576,15595,15595,0,2025-10-18,,2025-11-12T14:40:38.000Z,false,,,268,334,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028594,LST-0028594,LOC-005,BRK-0155,9,1,active,2100000,554,3791,3791,0,2025-11-17,,2026-02-17T17:35:33.000Z,false,,,171,304,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028596,LST-0028596,LOC-039,BRK-0200,2,3,rented,14342994,1278,11223,11223,0,2025-08-19,2026-02-02,2025-10-19T16:31:26.000Z,true,true,167,292,167,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028607,LST-0028607,LOC-053,BRK-0170,13,4,active,26068889,4079,6391,6391,0,2024-12-24,,2025-04-19T22:37:07.000Z,false,,,475,632,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028612,LST-0028612,LOC-021,BRK-0233,5,4,paused,20658789,3581,5769,5769,0,2024-12-09,,2025-03-01T16:05:11.000Z,false,,,524,647,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028617,LST-0028617,LOC-040,BRK-0034,2,4,paused,25645440,2109,12160,12160,0,2025-05-30,,2025-07-03T04:39:15.000Z,false,,,400,475,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028621,LST-0028621,LOC-039,BRK-0240,1,3,expired,11477801,857,13393,13393,0,2025-07-04,,2025-11-30T13:01:57.000Z,false,,,250,440,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028626,LST-0028626,LOC-028,BRK-0182,2,3,sold,15983793,1113,14361,14361,0,2024-07-04,2024-07-25,2024-07-07T18:00:46.000Z,true,true,21,761,21,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028631,LST-0028631,LOC-030,BRK-0181,1,3,sold,11334352,1808,6269,6269,0,2024-04-24,2024-11-19,2024-05-05T06:17:40.000Z,true,true,209,824,209,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028641,LST-0028641,LOC-035,BRK-0134,2,3,active,10609435,985,10771,10771,0,2024-01-31,,2024-02-07T05:51:50.000Z,false,,,912,960,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028642,LST-0028642,LOC-038,BRK-0082,14,4,active,25960842,2874,9033,9033,0,2025-06-03,,2025-06-07T13:52:53.000Z,false,,,426,471,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028643,LST-0028643,LOC-040,BRK-0244,13,5,sold,54940648,2968,18511,18511,0,2024-02-10,2024-07-05,2024-04-30T14:34:39.000Z,true,true,146,829,146,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028646,LST-0028646,LOC-047,BRK-0078,3,3,active,10486644,983,10668,10668,0,2025-12-22,,2026-05-12T04:07:24.000Z,false,,,87,269,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028647,LST-0028647,LOC-039,BRK-0010,2,4,sold,20357516,1642,12398,12398,0,2025-03-16,2025-04-21,2025-05-30T19:00:19.000Z,true,true,36,434,36,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028651,LST-0028651,LOC-008,BRK-0052,3,3,sold,19210230,1014,18945,18945,0,2024-03-16,2024-09-28,2024-04-29T20:45:11.000Z,true,true,196,830,196,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028652,LST-0028652,LOC-028,BRK-0079,1,4,sold,25330464,1686,15024,15024,0,2024-08-26,2024-12-17,2024-10-01T20:00:30.000Z,true,true,113,675,113,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028654,LST-0028654,LOC-046,BRK-0039,8,1,sold,4725936,666,7096,7096,0,2025-10-20,2026-05-10,2026-02-28T14:36:04.000Z,true,true,202,160,202,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028662,LST-0028662,LOC-060,BRK-0242,2,4,active,27924280,1640,17027,17027,0,2026-01-30,,2026-04-09T09:25:40.000Z,false,,,120,230,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028666,LST-0028666,LOC-066,BRK-0016,2,3,active,12950699,1861,6959,6959,0,2024-11-02,,2025-02-26T22:12:57.000Z,false,,,527,684,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0028671,LST-0028671,LOC-032,BRK-0074,9,3,rented,11130390,570,19527,19527,0,2026-01-31,2026-06-05,2026-04-15T16:13:59.000Z,true,true,125,114,125,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0024580,LST-0024580,LOC-018,BRK-0050,3,3,sold,13384155,1527,8765,8765,0,2025-08-03,2025-10-08,2025-08-31T07:28:18.000Z,true,true,66,341,66,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0024581,LST-0024581,LOC-020,BRK-0057,3,4,active,30181354,1841,16394,16394,0,2025-09-27,,2025-12-13T23:25:04.000Z,false,,,237,355,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0024595,LST-0024595,LOC-011,BRK-0246,3,3,active,17015427,1469,11583,11583,0,2025-01-25,,2025-06-23T01:59:24.000Z,false,,,410,600,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0024604,LST-0024604,LOC-042,BRK-0108,3,2,active,5178184,722,7172,7172,0,2024-10-08,,2024-11-12T01:03:13.000Z,false,,,633,709,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0024614,LST-0024614,LOC-053,BRK-0108,3,2,active,8477917,1337,6341,6341,0,2025-05-13,,2025-06-14T06:44:28.000Z,false,,,419,492,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0024615,LST-0024615,LOC-013,BRK-0120,15,3,withdrawn,16763725,2585,6485,6485,0,2025-07-09,,2025-07-22T15:06:32.000Z,false,,,381,435,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0024616,LST-0024616,LOC-024,BRK-0109,1,4,active,25398984,1524,16666,16666,0,2025-04-03,,2025-04-06T18:54:57.000Z,false,,,488,532,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0024620,LST-0024620,LOC-026,BRK-0060,5,3,sold,13361565,1715,7791,7791,0,2025-07-13,2025-10-04,2025-11-01T18:52:41.000Z,true,true,83,279,83,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0024626,LST-0024626,LOC-050,BRK-0128,15,4,rented,32805754,4594,7141,7141,0,2025-03-22,2025-04-02,2025-03-24T13:15:17.000Z,true,true,11,501,11,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0024628,LST-0024628,LOC-033,BRK-0204,2,1,rented,4077840,1040,3921,3921,0,2026-03-29,2026-06-30,2026-06-30T00:00:00.000Z,true,true,93,38,93,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0024635,LST-0024635,LOC-067,BRK-0301,3,3,active,14050533,1337,10509,10509,0,2025-10-01,,2026-02-25T10:52:15.000Z,false,,,163,351,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0024640,LST-0024640,LOC-031,BRK-0109,2,3,active,15850559,1189,13331,13331,0,2025-09-02,,2025-11-08T15:27:52.000Z,false,,,272,380,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0024645,LST-0024645,LOC-027,BRK-0182,1,3,active,14486704,1168,12403,12403,0,2024-10-12,,2024-10-25T09:25:35.000Z,false,,,651,705,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0024656,LST-0024656,LOC-032,BRK-0207,2,4,sold,32673053,1421,22993,22993,0,2025-07-02,2025-12-25,2025-11-25T19:28:44.000Z,true,true,176,255,176,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0024665,LST-0024665,LOC-077,BRK-0136,4,3,active,10315450,2575,4006,4006,0,2024-06-08,,2024-07-06T07:57:33.000Z,false,,,762,831,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0024670,LST-0024670,LOC-076,BRK-0272,8,3,sold,10655144,536,19879,19879,0,2024-04-26,2024-11-20,2024-08-31T04:13:53.000Z,true,true,208,706,208,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0024675,LST-0024675,LOC-017,BRK-0153,6,3,active,14510769,2311,6279,6279,0,2024-08-18,,2024-12-17T09:21:01.000Z,false,,,598,760,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0024676,LST-0024676,LOC-011,BRK-0229,5,4,expired,32912100,2925,11252,11252,0,2026-02-07,,2026-03-28T13:43:47.000Z,false,,,132,222,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0024680,LST-0024680,LOC-005,BRK-0252,2,3,active,14632464,2072,7062,7062,0,2024-04-08,,2024-06-06T18:34:13.000Z,false,,,792,892,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0024682,LST-0024682,LOC-052,BRK-0299,15,5,sold,56588098,3194,17717,17717,0,2024-07-18,2024-12-09,2024-08-20T14:05:30.000Z,true,true,144,717,144,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0024688,LST-0024688,LOC-010,BRK-0306,1,1,paused,3169600,350,9056,9056,0,2024-11-25,,2025-01-08T13:21:09.000Z,false,,,576,661,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0024690,LST-0024690,LOC-025,BRK-0044,3,3,expired,12008612,1778,6754,6754,0,2024-02-22,,2024-06-26T08:44:51.000Z,false,,,772,938,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0024695,LST-0024695,LOC-029,BRK-0125,5,3,active,16184079,3231,5009,5009,0,2025-12-17,,2026-02-25T09:51:40.000Z,false,,,163,274,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
